ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Home improvement,15000.0,899,57.370212,32.469751,15000.0,157.59,120,15000.0,1655,2,0,10,0
New credit,Car,30000.0,815,57.374224,9.660411,30000.0,300.0,126,30000.0,1654,2,0,10,0
New credit,Existing loan takeover,19270.0,899,57.38649,32.453508,8304.0,500.0,44,19800.0,1656,2,0,13,0
New credit,"Other, see explanation",7000.0,899,57.400725,17.654731,7000.0,78.82,120,7000.0,1646,3,4,9,1
New credit,Car,6000.0,945,57.405224,3.731292,6000.0,200.0,33,6000.0,1653,2,0,11,0
New credit,Existing loan takeover,25000.0,823,57.477632,16.767212,8546.8,307.65,98,25000.0,1689,3,1,14,1
New credit,Car,15000.0,816,57.498188,18.755299,15000.0,200.6,89,15000.0,1655,2,0,11,0
New credit,Caravan / Camper,5000.0,899,57.503066,6.59997,5000.0,152.82,36,5000.0,1700,3,1,15,0
New credit,Car,15000.0,899,57.540214,32.300009,16000.0,300.43,60,16000.0,1655,2,0,15,0
New credit,Car,7500.0,899,57.558943,9.558116,7500.0,146.09,60,7500.0,1650,2,0,11,0
New credit,Car,10000.0,703,57.570793,11.383946,13000.0,248.65,60,13000.0,1660,3,1,13,1
New credit,Home improvement,7000.0,899,57.938503,10.11061,6950.0,300.39,84,21400.0,1702,3,1,13,0
New credit,Remaining debt home,6000.0,839,57.968374,11.945136,6000.0,100.0,72,6000.0,1665,3,2,14,1
New credit,Home improvement,10000.0,1083,57.989991,22.88198,10000.0,200.01,57,10000.0,1665,3,2,12,1
New credit,Car,50000.0,714,57.992143,29.833672,50000.0,1144.63,48,50000.0,1666,3,2,10,1
New credit,Existing loan takeover,6500.0,899,58.002341,30.158244,2000.0,125.0,66,7000.0,1647,2,0,12,0
New credit,Existing loan takeover,40000.0,899,58.004298,31.835432,8304.0,400.0,120,38500.0,1653,2,0,12,0
New credit,Home improvement,5000.0,899,58.011906,8.124502,5000.0,398.93,13,5000.0,1660,2,0,16,0
New credit,Remaining debt home,35000.0,899,58.012133,31.065487,5000.0,353.08,150,40000.0,1651,3,4,10,1
New credit,Car,15000.0,899,58.021393,31.818447,8304.0,247.52,80,0.0,1673,2,0,18,0
New credit,Home improvement,20000.0,899,58.025975,54.010886,14000.0,288.92,55,14000.0,1643,3,2,7,1
New credit,Car,5000.0,1090,58.027284,10.001158,5000.0,100.0,58,5000.0,1661,3,1,13,1
New credit,Car,25000.0,899,58.058774,10.935157,20600.0,300.15,101,25000.0,1663,3,2,13,1
New credit,Existing loan takeover,5000.0,899,58.076085,31.763834,1900.0,100.25,58,5000.0,1640,3,5,11,0
New credit,"Other, see explanation",6000.0,809,58.089024,37.012521,5000.0,97.4,60,5000.0,1641,3,2,9,1
New credit,Car,10000.0,899,58.105308,33.734811,8304.0,100.0,134,10000.0,1705,3,2,12,0
New credit,Car,7500.0,943,58.112933,10.975988,7500.0,200.0,42,7500.0,1653,3,4,9,0
New credit,Home improvement,15000.0,899,58.132328,31.707565,15000.0,240.14,72,15000.0,1682,2,0,19,0
New credit,Caravan / Camper,6000.0,899,58.152901,7.807666,5700.0,95.31,72,5700.0,1678,3,0,8,0
New credit,Home improvement,30000.0,843,58.153154,19.063731,5000.0,350.0,104,30000.0,1643,3,3,11,1
New credit,Car,11000.0,1011,58.181207,24.74721,11000.0,230.7,54,11000.0,1660,3,2,10,1
New credit,Car,5000.0,706,58.182892,16.056618,5000.0,97.4,60,5000.0,1691,3,1,14,1
New credit,Car,14500.0,1004,58.185959,22.750523,11763.0,281.65,60,15000.0,1665,3,2,14,1
New credit,other,20000.0,834,58.190708,21.954608,8304.0,200.0,127,20000.0,1731,3,4,12,1
New credit,Car,35000.0,864,58.203713,9.877289,8304.0,317.0,126,31700.0,1666,3,2,9,1
New credit,"Other, see explanation",5000.0,899,58.205869,31.634333,5000.0,97.4,60,5000.0,1667,2,0,16,0
New credit,Car,8000.0,899,58.21523,8.935175,5500.0,175.0,52,8000.0,1663,2,0,16,0
New credit,Car,8000.0,1097,58.220724,4.837709,8000.0,90.08,120,8000.0,1651,3,4,9,1
New credit,Existing loan takeover,11500.0,815,58.253402,29.769427,8304.0,249.35,52,11500.0,1635,3,2,13,1
New credit,Home improvement,5000.0,899,58.257688,18.984931,6500.0,289.0,24,6500.0,1644,3,3,11,1
New credit,Car,5600.0,899,58.267413,31.57262,5600.0,132.32,48,5600.0,1662,2,0,16,0
New credit,Car,15000.0,933,58.279493,10.699777,12000.0,200.0,89,15000.0,1652,3,4,9,0
New credit,Car,5000.0,899,58.290723,31.549345,5000.0,97.4,60,5000.0,1651,2,0,13,0
New credit,Car,15000.0,899,58.308328,3.763655,15000.0,198.74,90,15000.0,1653,2,0,14,0
New credit,Existing loan takeover,15000.0,702,58.313946,23.703109,8304.0,300.0,56,15000.0,1726,3,2,9,1
New credit,"Other, see explanation",5000.0,899,58.323793,34.515903,8304.0,247.52,80,0.0,1661,3,3,8,0
New credit,"Other, see explanation",50000.0,899,58.348979,18.716891,75000.0,784.45,120,75000.0,1655,2,0,14,0
New credit,"Other, see explanation",5000.0,885,58.363961,15.810082,5000.0,152.82,36,5000.0,1629,3,3,14,1
New credit,Existing loan takeover,5000.0,899,58.365635,17.589607,8304.0,247.52,80,0.0,1712,3,1,19,0
New credit,Home improvement,10000.0,899,58.365932,31.473973,10000.0,108.81,120,10000.0,1640,3,3,6,0
New credit,Home improvement,12000.0,981,58.381409,8.757719,8304.0,200.0,71,12000.0,1680,3,0,15,1
New credit,Car,10000.0,1080,58.400885,22.474308,10000.0,302.21,36,10000.0,1726,3,2,14,1
New credit,Car,5000.0,899,58.408999,8.618024,5000.0,120.36,47,5000.0,1658,2,0,16,0
New credit,Car,6000.0,899,58.443627,9.653335,6000.0,198.54,33,6000.0,1675,2,0,18,0
New credit,Car,6000.0,902,58.444276,14.726873,6000.0,250.0,26,6000.0,1676,3,1,10,1
New credit,Car,17500.0,606,58.477806,11.721047,17500.0,328.59,60,17500.0,1632,3,3,13,1
New credit,Home improvement,7000.0,1076,58.532247,8.554112,2000.0,70.0,138,7000.0,1701,3,1,12,0
New credit,Car,18000.0,886,58.561371,4.378642,18000.0,300.0,69,18000.0,1662,3,3,7,0
New credit,Car,22500.0,899,58.683628,10.275733,15000.0,281.65,60,15000.0,1668,3,2,9,0
New credit,Existing loan takeover,5000.0,1030,58.900788,4.162521,8304.0,200.0,27,5000.0,1657,2,0,15,0
Limit raise,Home improvement,10000.0,899,58.936975,32.192973,8304.0,200.0,57,10000.0,1701,3,2,14,0
New credit,Existing loan takeover,35000.0,899,58.940074,30.899967,8304.0,525.0,77,35000.0,1648,3,4,10,0
New credit,Unknown,0.0,1022,58.942774,9.923866,12856.0,280.14,110,25000.0,1665,3,2,13,1
New credit,Unknown,0.0,899,58.948785,21.916668,8304.0,175.0,60,9000.0,1659,3,1,13,1
Limit raise,Home improvement,35000.0,959,58.949038,8.054091,1000.0,700.0,56,35000.0,1680,2,0,19,0
New credit,Home improvement,6000.0,992,58.951244,8.262069,8304.0,120.0,58,6000.0,1678,3,0,8,0
Limit raise,Car,12000.0,899,58.957674,8.989786,8304.0,200.0,71,12000.0,1678,3,2,8,0
New credit,Existing loan takeover,5000.0,899,58.95982,20.934219,8304.0,100.0,58,5000.0,1648,3,3,10,1
Limit raise,Car,8500.0,904,58.961202,9.164838,8304.0,85.0,138,8500.0,1668,3,1,13,1
Limit raise,Car,15000.0,899,58.962328,16.309693,8304.0,350.0,47,15000.0,1682,2,0,19,0
Limit raise,Existing loan takeover,30000.0,899,58.963431,10.013204,4750.0,300.0,126,30000.0,1677,3,2,7,1
New credit,Car,15000.0,899,58.972353,30.095854,8304.0,150.0,127,15000.0,1707,3,1,18,0
New credit,Home improvement,5000.0,918,58.973179,31.016688,5000.0,222.31,24,5000.0,1647,3,4,10,0
New credit,Caravan / Camper,35000.0,1012,58.974133,14.13713,35000.0,525.0,77,35000.0,1673,3,1,11,1
Limit raise,"Other, see explanation",30500.0,899,58.97864,7.944476,1500.0,370.0,99,30500.0,1658,3,4,8,0
New credit,Caravan / Camper,7000.0,1009,58.978712,21.890798,7000.0,311.24,24,7000.0,1680,3,3,6,1
Limit raise,Home improvement,40000.0,899,58.979403,32.860573,8304.0,310.0,126,31000.0,1653,3,5,14,0
New credit,Car,5000.0,943,58.979787,10.319172,5000.0,200.0,27,5000.0,1643,3,3,11,0
Limit raise,Home improvement,7500.0,899,58.980093,4.02559,1000.0,200.0,42,7500.0,1650,3,3,10,0
Limit raise,"Other, see explanation",8300.0,776,58.9819,10.445301,1500.0,175.0,67,10000.0,1650,3,1,16,1
Limit raise,Home improvement,20000.0,899,58.982702,8.22826,5000.0,300.0,78,20000.0,1682,2,0,19,0
New credit,"Other, see explanation",12500.0,899,58.985292,33.85454,8304.0,247.52,80,0.0,1701,3,2,15,0
New credit,Car,10000.0,899,58.987336,13.999037,13000.0,250.0,69,15000.0,1673,3,1,11,0
New credit,Car,17000.0,899,58.991339,31.85064,17000.0,200.08,104,17000.0,1696,3,1,8,0
New credit,Existing loan takeover,15000.0,899,58.993451,9.209213,6000.0,240.14,72,15000.0,1664,3,2,14,0
Limit raise,Car,7500.0,899,58.996781,15.130286,8304.0,250.0,33,7500.0,1702,3,0,11,1
New credit,Existing loan takeover,15000.0,749,58.997129,14.911808,3500.0,350.0,47,15000.0,1695,3,1,8,0
Limit raise,Existing loan takeover,71000.0,899,58.998509,8.145251,8304.0,1000.0,82,70000.0,1652,3,4,11,0
New credit,Car,20000.0,804,58.999205,8.140772,8304.0,300.0,78,20000.0,1668,3,1,13,0
New credit,Car,5000.0,899,59.00527,32.834584,8304.0,100.0,58,5000.0,1701,3,2,14,0
New credit,Existing loan takeover,20000.0,871,59.009776,21.880426,7521.0,210.12,120,20000.0,1688,3,0,14,1
New credit,Existing loan takeover,45000.0,923,59.021991,52.995854,1105.0,842.98,60,45000.0,1589,3,3,10,1
New credit,Car,5600.0,841,59.024192,8.012458,5600.0,109.08,60,5600.0,1680,3,0,9,1
New credit,Home improvement,45000.0,899,59.025943,8.944301,45000.0,629.65,84,45000.0,1675,3,2,7,1
New credit,Unknown,0.0,1002,59.027819,21.915594,1171.38,273.61,62,15000.0,1676,3,0,13,1
New credit,Existing loan takeover,15000.0,899,59.030775,31.811113,8304.0,300.0,56,15000.0,1634,3,5,10,0
New credit,Home improvement,35000.0,899,59.045729,14.201991,35000.0,390.0,126,39000.0,1640,3,4,13,1
New credit,Home improvement,18500.0,899,59.057481,31.784333,8304.0,200.0,39,7000.0,1698,3,1,9,0
New credit,Remaining debt home,40000.0,854,59.062975,2.127944,954.0,418.37,120,40000.0,1716,3,2,9,1
New credit,Home improvement,5000.0,914,59.065173,8.073414,8304.0,75.0,81,5000.0,1699,3,1,9,0
New credit,Home improvement,15000.0,899,59.067048,53.871972,13000.0,249.15,69,15000.0,1655,3,1,10,1
Limit raise,Home improvement,23000.0,899,59.068987,28.967821,1000.0,215.0,127,21500.0,1654,3,2,10,0
Limit raise,Home improvement,15000.0,899,59.069232,2.934898,4000.0,150.0,127,15000.0,1652,2,0,14,0
New credit,Car,5000.0,899,59.071334,30.76864,5000.0,152.82,36,5000.0,1670,2,0,17,0
New credit,"Other, see explanation",20000.0,899,59.076153,30.763593,8304.0,200.0,127,20000.0,1646,3,3,6,0
New credit,Car,5000.0,704,59.079692,9.077344,5000.0,222.31,24,5000.0,1677,3,2,8,1
New credit,Car,10000.0,844,59.08375,7.874403,8304.0,200.0,57,10000.0,1705,3,1,10,0
New credit,Unknown,20000.0,944,59.094681,9.150984,4032.0,210.12,120,20000.0,1664,3,2,12,1
New credit,Home improvement,6000.0,899,59.099745,31.742018,8304.0,100.0,72,6000.0,1635,3,5,10,0
New credit,Home improvement,20000.0,759,59.102181,15.028408,3156.0,210.12,120,20000.0,1632,3,4,16,1
New credit,Existing loan takeover,16100.0,936,59.110683,8.033918,8304.0,500.0,35,16100.0,1704,3,1,16,0
New credit,Unknown,0.0,899,59.11207,30.728162,8304.0,200.0,27,5000.0,1624,3,3,6,0
New credit,Home improvement,55000.0,812,59.114639,21.791382,20280.25,575.26,120,55000.0,1680,3,1,9,1
New credit,Caravan / Camper,25000.0,894,59.119563,52.888974,24000.0,479.14,56,24000.0,1585,3,3,11,1
New credit,Home improvement,5000.0,899,59.11974,10.916965,5000.0,56.99,118,5000.0,1681,3,1,9,1
New credit,Motorcycle,8000.0,1078,59.120751,21.746877,3453.0,90.08,120,8000.0,1665,3,2,14,1
Limit raise,Caravan / Camper,15000.0,899,59.121286,8.862679,8304.0,150.0,127,15000.0,1638,3,5,11,0
New credit,Car,25000.0,899,59.121363,31.721026,19601.0,498.02,56,25000.0,1695,3,1,9,0
Limit raise,Car,32000.0,899,59.122662,44.868233,8304.0,320.0,126,32000.0,1570,4,1,8,1
New credit,"Other, see explanation",17000.0,820,59.12435,8.797031,2675.92,187.24,113,17000.0,1682,3,1,9,1
New credit,Car,15000.0,899,59.125101,136.210046,15000.0,299.46,56,15000.0,1690,3,0,14,1
New credit,Home improvement,20000.0,917,59.129817,21.720163,20000.0,375.53,60,20000.0,1657,3,2,15,1
New credit,Car,5000.0,899,59.13274,32.707481,8304.0,247.52,80,0.0,1699,3,2,14,0
New credit,Unknown,0.0,899,59.135572,30.704437,5800.0,418.37,120,40000.0,1635,3,3,6,0
New credit,Car,10000.0,899,59.146618,8.13826,8304.0,200.0,57,10000.0,1664,3,1,12,1
New credit,Car,9000.0,899,59.166757,10.927501,10000.0,200.0,57,10000.0,1648,3,3,10,1
New credit,Motorcycle,5000.0,899,59.167276,34.672653,5000.0,100.25,58,5000.0,1652,3,4,9,0
New credit,Existing loan takeover,38000.0,899,59.173213,15.890376,4000.0,380.0,126,38000.0,1704,3,1,14,0
New credit,Existing loan takeover,41000.0,899,59.173977,30.665889,4800.0,573.68,84,41000.0,1651,3,4,10,0
New credit,Car,19500.0,899,59.17573,31.666475,15500.0,366.15,60,19500.0,1701,3,1,17,0
New credit,"Other, see explanation",25500.0,971,59.187338,21.757219,324.2,319.17,96,25500.0,1677,3,2,7,1
New credit,Home improvement,5000.0,899,59.18894,31.65324,8304.0,100.0,58,5000.0,1638,3,5,11,0
Limit raise,Home improvement,22000.0,899,59.189512,0.007425,8304.0,300.0,87,22000.0,1653,2,0,14,0
New credit,Existing loan takeover,40000.0,899,59.194951,7.778421,8304.0,400.0,126,40000.0,1702,3,1,12,0
New credit,Existing loan takeover,20000.0,899,59.197562,50.020059,1309.0,211.17,120,20100.0,1603,4,2,8,1
New credit,Home improvement,22000.0,899,59.197685,30.642077,22000.0,352.2,72,22000.0,1652,3,4,9,0
New credit,Home improvement,16700.0,899,59.199086,63.796065,14506.0,282.4,120,27000.0,1628,4,3,9,1
New credit,Car,5000.0,899,59.200641,31.641366,8304.0,300.0,18,5000.0,1638,3,5,11,0
New credit,Unknown,0.0,985,59.207792,1.769925,2702.0,397.36,41,15000.0,1652,2,0,15,1
New credit,Not speficied,5500.0,1085,59.207797,15.954012,5500.0,83.0,81,5500.0,1651,3,3,9,1
New credit,Home improvement,10000.0,841,59.217067,9.004019,10000.0,100.0,134,10000.0,1664,3,2,12,1
New credit,Home improvement,30000.0,899,59.219852,35.795027,8304.0,300.0,126,30000.0,1570,4,4,7,1
Limit raise,Unknown,0.0,899,59.221819,6.892861,1500.0,200.0,127,20000.0,1701,3,2,14,0
New credit,Car,25000.0,842,59.223719,36.635257,8304.0,250.0,126,25000.0,1711,3,3,11,1
New credit,Existing loan takeover,34000.0,822,59.238162,13.982149,2355.0,501.19,79,34000.0,1663,3,2,12,1
New credit,Home improvement,10000.0,899,59.241083,31.600647,8304.0,100.0,58,5000.0,1638,3,5,11,0
New credit,Existing loan takeover,5500.0,899,59.25043,9.70825,655.0,431.05,12,5000.0,1658,3,3,8,1
New credit,Car,7000.0,976,59.253579,10.988163,4355.0,213.95,36,7000.0,1640,3,4,9,1
New credit,Existing loan takeover,28000.0,920,59.255586,7.758392,9000.0,240.0,127,24000.0,1701,3,1,15,0
New credit,Car,7000.0,899,59.267229,31.574555,6500.0,180.63,40,6500.0,1709,3,1,18,0
Limit raise,Car,12500.0,899,59.267359,14.821645,500.0,125.0,134,12500.0,1649,3,3,10,1
Limit raise,"Other, see explanation",0.0,899,59.269849,31.572027,8304.0,200.0,89,15000.0,1700,3,1,15,0
Limit raise,"Other, see explanation",0.0,899,59.273298,10.863038,8304.0,250.0,82,17500.0,1702,3,1,13,0
New credit,Car,5000.0,899,59.27333,31.568572,8304.0,250.0,40,9000.0,1640,3,5,11,0
New credit,Car,5000.0,785,59.276455,3.95472,72.38,56.3,120,5000.0,1643,3,4,13,1
New credit,Car,5000.0,1059,59.282317,29.808062,5000.0,83.61,72,5000.0,1617,3,1,14,1
New credit,Home improvement,10000.0,899,59.282451,31.559406,8304.0,175.0,67,10000.0,1699,3,1,16,0
New credit,Car,10000.0,899,59.283092,30.556989,8304.0,175.0,67,10000.0,1651,3,4,10,0
New credit,Existing loan takeover,33000.0,728,59.283592,30.928733,843.34,452.67,86,33000.0,1677,3,2,8,1
New credit,Car,28000.0,899,59.286812,8.699411,28200.0,300.0,117,28200.0,1707,3,1,10,0
New credit,Car,5000.0,1055,59.299821,7.907659,5000.0,150.0,37,5000.0,1677,3,0,8,0
New credit,Existing loan takeover,25000.0,896,59.300038,21.570302,25000.0,300.15,101,25000.0,1677,3,0,12,1
New credit,Car,13000.0,962,59.304554,7.956791,15000.0,281.65,60,15000.0,1654,3,1,15,1
New credit,Car,24000.0,899,59.305901,1.920372,8304.0,250.0,120,24000.0,1704,3,2,15,0
New credit,Car,5000.0,899,59.320384,7.585661,5000.0,75.97,81,5000.0,1641,3,4,13,1
New credit,Car,5000.0,899,59.338614,17.697598,8304.0,150.0,120,13800.0,1638,3,5,11,0
New credit,Home improvement,15000.0,899,59.344032,14.598734,13000.0,248.65,60,13000.0,1649,3,3,9,0
Limit raise,Car,15000.0,899,59.353874,10.823908,8304.0,300.0,56,15000.0,1650,3,2,16,1
New credit,"Other, see explanation",6500.0,899,59.361472,38.478136,1550.0,126.61,60,6500.0,1651,3,4,10,0
New credit,Home improvement,17500.0,899,59.366593,44.473412,8304.0,350.0,56,17500.0,1620,4,3,6,0
Limit raise,Existing loan takeover,10000.0,899,59.36767,31.474496,8304.0,125.0,100,10000.0,1640,3,5,11,0
New credit,Car,11000.0,899,59.379397,31.462818,8500.0,165.57,60,8500.0,1640,3,5,11,0
New credit,Home improvement,40000.0,938,59.38154,7.76168,27113.05,418.37,120,40000.0,1663,3,1,12,1
New credit,Existing loan takeover,16000.0,918,59.382212,8.913443,8304.0,500.0,35,16000.0,1707,3,1,14,0
New credit,Home improvement,12500.0,883,59.38365,9.599232,12500.0,493.57,27,12500.0,1667,3,2,9,1
New credit,Unknown,0.0,959,59.398944,17.77127,2172.0,100.0,134,10000.0,1717,3,3,10,0
New credit,Car,6000.0,1090,59.410023,21.47696,6000.0,116.87,60,6000.0,1633,3,3,15,1
New credit,Car,6000.0,818,59.416305,21.452221,6000.0,350.24,18,6000.0,1662,3,1,13,1
New credit,Existing loan takeover,27000.0,827,59.424026,17.81595,8304.0,400.0,78,27000.0,1640,3,5,11,0
New credit,Car,6000.0,933,59.435261,6.697361,6000.0,147.2,46,6000.0,1640,3,4,14,1
New credit,Existing loan takeover,5500.0,899,59.441867,46.407807,8304.0,55.0,138,5500.0,1726,3,2,9,0
New credit,Car,15000.0,1064,59.445168,8.528172,8304.0,275.0,62,15000.0,1715,3,1,19,0
New credit,Existing loan takeover,5000.0,1032,59.44899,9.74141,5000.0,199.14,27,5000.0,1642,3,3,11,1
New credit,Home improvement,10000.0,933,59.456386,21.438451,7397.16,580.31,18,10000.0,1665,3,2,13,1
New credit,Car,5000.0,1018,59.461336,6.779693,5000.0,200.0,27,5000.0,1640,3,5,11,0
New credit,Home improvement,13000.0,899,59.465201,31.377142,13000.0,141.45,120,13000.0,1640,3,5,11,0
New credit,Car,5500.0,899,59.467979,32.372284,8304.0,200.0,30,5500.0,1714,3,2,9,0
New credit,Home improvement,45000.0,899,59.476376,32.363383,28000.0,292.86,120,28000.0,1701,3,2,15,0
New credit,Not speficied,15000.0,965,59.479849,34.505651,7000.0,150.0,127,15000.0,1556,4,4,13,1
New credit,Motorcycle,9000.0,899,59.491558,31.350155,8304.0,200.0,51,9000.0,1640,3,5,11,0
New credit,Caravan / Camper,21000.0,968,59.492783,21.676455,21000.0,251.07,102,21000.0,1712,3,4,8,1
New credit,Car,8500.0,899,59.739083,31.102718,8304.0,200.0,48,8500.0,1640,3,5,11,0
Limit raise,"Other, see explanation",10000.0,899,59.888536,21.195467,8304.0,100.0,134,10000.0,1726,3,2,10,1
Limit raise,"Other, see explanation",15000.0,899,59.889441,10.230105,8304.0,250.0,69,15000.0,1703,3,1,15,0
New credit,Home improvement,5000.0,899,59.891231,31.948609,8304.0,247.52,80,0.0,1695,3,1,8,0
New credit,Home improvement,15000.0,844,59.89382,29.320252,15000.0,198.74,90,15000.0,1658,3,1,9,1
New credit,Car,6000.0,899,59.914055,8.043321,6000.0,150.09,45,6000.0,1682,3,1,9,1
New credit,Home improvement,7000.0,899,59.937618,31.902316,8304.0,70.0,138,7000.0,1716,3,2,9,0
Limit raise,Home improvement,10000.0,899,59.958689,15.043334,8304.0,200.0,57,10000.0,1632,3,5,9,0
New credit,Remaining debt home,22600.0,941,59.97312,9.178106,8304.0,226.0,127,22600.0,1690,3,0,18,1
Limit raise,Existing loan takeover,5250.0,899,59.976828,17.080911,8304.0,50.0,138,5000.0,1715,3,4,9,1
New credit,Car,5000.0,899,59.980666,0.404865,5000.0,152.82,36,5000.0,1713,3,1,19,0
New credit,other,30000.0,899,59.98082,10.18986,30000.0,300.0,126,30000.0,1633,3,3,16,1
Limit raise,"Other, see explanation",20000.0,899,59.981553,10.202745,2500.0,200.0,127,20000.0,1669,3,2,9,1
New credit,Not speficied,5000.0,899,59.98229,30.859672,5000.0,222.31,24,5000.0,1641,3,5,11,0
New credit,Remaining debt home,25000.0,916,59.982461,7.267582,8304.0,786.75,34,25000.0,1677,3,1,9,1
Limit raise,"Other, see explanation",25000.0,899,59.983973,3.267094,10000.0,250.0,126,25000.0,1658,3,4,8,0
New credit,Unknown,0.0,918,59.987347,7.026146,6600.0,171.91,43,6600.0,1676,3,0,7,1
New credit,Car,10000.0,798,59.99136,28.849364,4965.0,100.0,134,10000.0,1622,3,1,13,1
New credit,"Other, see explanation",34600.0,899,59.992861,30.849174,196.45,422.26,99,34600.0,1595,4,4,6,0
New credit,Home improvement,5000.0,1029,60.003421,51.860756,5000.0,98.8,59,5000.0,1625,3,2,13,1
New credit,Home improvement,32000.0,916,60.003662,15.968186,10474.0,320.0,126,32000.0,1720,3,2,12,1
New credit,"Other, see explanation",6000.0,899,60.008187,31.831885,6000.0,289.53,22,6000.0,1716,3,2,10,0
Limit raise,Home improvement,26000.0,899,60.01066,16.875072,18000.0,600.0,48,26000.0,1639,3,4,18,0
New credit,Home improvement,5000.0,899,60.011648,30.83048,8304.0,100.0,58,5000.0,1641,3,5,12,0
Limit raise,Car,26000.0,899,60.01237,9.101904,8304.0,300.0,126,30000.0,1659,3,2,11,0
New credit,"Other, see explanation",42500.0,1064,60.012751,14.049397,19000.0,600.0,34,19000.0,1697,3,0,13,1
New credit,Car,10500.0,899,60.015016,30.82713,10500.0,244.46,48,10500.0,1701,3,1,11,0
New credit,Car,5000.0,899,60.016309,7.015823,5000.0,97.4,60,5000.0,1720,3,2,8,0
New credit,Existing loan takeover,40000.0,899,60.01699,3.06811,40000.0,418.37,120,40000.0,1649,3,4,11,0
New credit,Car,22200.0,597,60.020534,9.096936,7484.0,233.23,120,22200.0,1651,3,4,10,1
New credit,"Other, see explanation",47000.0,958,60.021326,23.053929,47000.0,491.59,120,47000.0,1652,3,2,9,1
New credit,Not speficied,10000.0,968,60.024714,8.124886,2500.0,200.0,57,10000.0,1682,3,1,9,1
New credit,Existing loan takeover,20300.0,748,60.028162,9.091937,4266.48,381.17,60,20300.0,1655,3,3,9,1
New credit,Home improvement,15000.0,899,60.045231,13.91887,11505.0,150.0,127,15000.0,1641,3,5,12,0
New credit,Car,10000.0,899,60.051207,30.791029,10000.0,200.01,57,10000.0,1586,4,4,6,0
New credit,Home improvement,0.0,885,60.054067,20.873084,30000.0,313.78,120,30000.0,1652,3,4,10,1
New credit,Car,7000.0,952,60.056373,6.840832,7000.0,252.85,30,7000.0,1676,3,0,13,1
New credit,Unknown,0.0,899,60.064197,30.778051,8304.0,150.0,54,7000.0,1585,4,4,6,0
Limit raise,Home improvement,34500.0,899,60.07147,7.959054,3000.0,345.0,126,34500.0,1652,3,5,14,0
New credit,Unknown,0.0,899,60.074096,8.19442,10000.0,440.0,56,22000.0,1668,3,2,10,0
New credit,Home improvement,35000.0,899,60.085732,30.756586,35000.0,366.08,120,35000.0,1716,3,1,19,0
New credit,"Other, see explanation",5000.0,842,60.08824,14.98163,2000.0,100.0,58,5000.0,1700,3,2,17,0
New credit,Home improvement,10000.0,899,60.090312,30.752019,4500.0,441.21,24,10000.0,1641,3,5,12,0
New credit,Extra spending limit,5000.0,899,60.092602,9.918005,5000.0,222.31,24,5000.0,1708,3,2,11,0
New credit,Car,10000.0,899,60.095439,31.744838,10000.0,108.81,120,10000.0,1716,3,2,10,0
Limit raise,Car,15000.0,899,60.112715,13.082845,8304.0,200.0,89,15000.0,1680,3,0,9,0
New credit,Existing loan takeover,5000.0,924,60.119438,12.818406,8304.0,50.0,138,5000.0,1639,3,4,9,1
Limit raise,Extra spending limit,32000.0,899,60.123177,8.015584,2000.0,350.0,113,32000.0,1665,3,2,13,1
New credit,Not speficied,15000.0,1008,60.127738,6.768715,15000.0,200.6,89,15000.0,1674,3,0,13,1
New credit,Home improvement,17500.0,899,60.129208,31.710614,13000.0,302.67,48,13000.0,1716,3,2,9,0
New credit,Existing loan takeover,15000.0,759,60.131653,14.072483,8304.0,115.0,134,11500.0,1695,3,1,7,1
New credit,Home improvement,10000.0,899,60.134017,14.097602,10000.0,125.16,100,10000.0,1657,3,2,11,1
New credit,Existing loan takeover,38500.0,899,60.139912,32.699772,8304.0,450.0,107,39300.0,1650,3,3,12,0
New credit,"Other, see explanation",25000.0,899,60.140502,12.971675,23300.0,261.48,120,25000.0,1651,3,3,9,0
Limit raise,Existing loan takeover,13300.0,899,60.142174,8.993776,8304.0,133.0,134,13300.0,1667,3,2,9,0
Limit raise,Existing loan takeover,18000.0,899,60.155665,8.027544,3000.0,180.0,127,18000.0,1641,3,5,12,0
New credit,Car,5000.0,705,60.160847,20.801925,5000.0,78.32,78,5000.0,1708,3,0,12,1
New credit,Existing loan takeover,10000.0,899,60.169248,7.016949,13677.0,157.59,120,15000.0,1716,3,2,9,0
New credit,Unknown,0.0,730,60.169465,12.995213,8304.0,85.0,116,7500.0,1699,3,2,14,1
New credit,Home improvement,15000.0,899,60.17453,13.719372,15000.0,157.59,120,15000.0,1644,3,3,11,0
New credit,Car,11500.0,899,60.174595,31.665129,11500.0,283.69,45,11500.0,1700,3,2,13,0
New credit,Car,10000.0,899,60.183963,1.979406,10000.0,191.27,60,10000.0,1716,3,2,9,0
New credit,Car,5000.0,1022,60.187901,14.011931,8304.0,100.0,72,6000.0,1651,3,4,11,1
New credit,Existing loan takeover,10000.0,899,60.20937,15.969438,8304.0,700.0,24,16000.0,1710,3,0,6,1
New credit,Home improvement,42000.0,899,60.232251,9.690261,42000.0,786.78,60,42000.0,1716,3,2,9,0
