ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Car,5000.0,899,122.273192,30.566606,5000.0,118.15,48,5000.0,1391,6,3,6,0
Limit raise,"Other, see explanation",10000.0,813,122.276779,10.885211,8304.0,160.0,74,10000.0,1537,5,5,11,0
New credit,Home improvement,5000.0,899,122.279863,8.933341,4383.0,68.12,93,5000.0,1517,5,1,13,0
Limit raise,Car,8500.0,899,122.280766,10.606264,8304.0,100.0,110,8500.0,1522,5,4,7,0
Limit raise,Home improvement,15000.0,899,122.286995,34.621266,8304.0,300.0,56,15000.0,1248,5,4,9,1
New credit,Car,7500.0,899,122.296004,9.845401,7500.0,75.0,138,7500.0,1559,5,2,8,0
New credit,Home improvement,5000.0,876,122.29676,17.871478,8304.0,250.0,22,5000.0,1568,5,2,8,1
New credit,Home improvement,16000.0,807,122.301706,31.829811,21000.0,220.62,120,21000.0,1546,5,2,12,1
New credit,Home improvement,35000.0,1015,122.302424,20.661154,25000.0,261.48,120,25000.0,1532,5,3,8,1
New credit,Car,30000.0,899,122.309175,52.855388,24500.0,292.1,100,24500.0,1972,6,3,13,1
New credit,Home improvement,10000.0,1021,122.309533,10.78814,10650.0,157.59,120,15000.0,1547,5,4,5,1
New credit,Home improvement,10000.0,986,122.321272,20.669674,10000.0,191.27,60,10000.0,1519,5,4,7,1
New credit,"Other, see explanation",11000.0,774,122.322081,20.667455,1327.53,119.69,120,11000.0,1539,5,2,14,1
New credit,Car,6000.0,1090,122.325738,28.541105,6000.0,147.2,46,6000.0,1544,5,2,16,0
New credit,Motorcycle,8700.0,899,122.329266,41.55524,700.0,169.47,60,8700.0,1506,5,4,15,1
New credit,"Other, see explanation",5000.0,899,122.329353,31.510318,5000.0,152.82,36,5000.0,1525,5,1,13,0
New credit,Existing loan takeover,12000.0,979,122.331043,10.848564,6000.0,260.0,52,12000.0,1526,5,1,17,0
Limit raise,Existing loan takeover,15000.0,899,122.336158,14.793622,8304.0,150.0,127,15000.0,1525,5,1,16,0
New credit,Motorcycle,8000.0,899,122.336203,32.526393,4900.02,222.31,40,8000.0,1555,5,2,8,0
New credit,Not speficied,5000.0,899,122.344538,9.726448,5000.0,100.25,58,5000.0,1548,5,1,7,0
New credit,Car,15000.0,1036,122.351519,9.848497,10761.0,350.68,47,15000.0,1521,5,3,13,1
New credit,"Other, see explanation",20000.0,899,122.353528,20.518633,10000.0,200.0,127,20000.0,1520,5,3,13,1
New credit,Car,6250.0,899,122.363027,31.476754,6250.0,150.45,47,6250.0,1526,5,1,13,0
New credit,Car,9000.0,892,122.373295,9.680875,9000.0,175.31,60,9000.0,1537,5,2,15,1
New credit,Not speficied,22000.0,1031,122.386031,35.717907,22000.0,226.03,120,22000.0,1542,6,1,8,1
New credit,Home improvement,6000.0,731,122.397084,22.483713,5000.0,250.0,79,17000.0,1303,5,1,6,1
New credit,Existing loan takeover,21800.0,899,122.397626,10.599285,8304.0,400.0,62,21800.0,1523,5,1,15,0
New credit,Home improvement,15000.0,1043,122.410805,20.573706,15000.0,157.59,120,15000.0,1535,5,1,10,1
New credit,Car,6000.0,899,122.417645,51.422181,8304.0,80.0,94,6000.0,1326,5,0,11,0
New credit,Home improvement,7500.0,899,122.432812,16.680172,4001.0,130.57,120,12000.0,1522,5,1,15,0
New credit,Not speficied,37500.0,899,122.433263,16.593696,8304.0,400.0,116,37500.0,1562,5,2,8,1
New credit,Home improvement,10000.0,796,122.43465,15.629672,10000.0,149.86,80,10000.0,1538,5,1,11,1
New credit,Existing loan takeover,8500.0,899,122.457548,23.409996,3473.0,200.0,48,8500.0,1520,5,3,13,1
New credit,Car,7000.0,899,122.481445,10.467437,7000.0,213.95,36,7000.0,1507,5,4,10,0
New credit,Existing loan takeover,25000.0,981,122.814134,10.311955,2500.0,250.0,126,25000.0,1546,5,1,7,1
New credit,Home improvement,10000.0,958,122.84929,27.007207,8304.0,150.0,80,10000.0,1299,5,2,9,1
Limit raise,Car,0.0,899,122.891255,8.027335,8304.0,300.0,29,8000.0,1531,5,0,8,0
New credit,Existing loan takeover,25000.0,940,122.911071,29.252661,8304.0,500.0,32,15000.0,1365,6,2,11,1
New credit,Existing loan takeover,10000.0,969,122.917347,22.981998,2521.0,119.69,120,11000.0,1519,5,3,12,1
Limit raise,Home improvement,30000.0,899,122.91985,9.147105,8304.0,300.0,126,30000.0,1542,5,5,12,0
New credit,Unknown,0.0,899,122.92052,30.919248,1340.79,91.21,120,8100.0,1413,6,4,6,0
Limit raise,Home improvement,50000.0,899,122.921491,41.045029,20000.0,450.0,126,45000.0,1410,6,4,12,1
New credit,"Other, see explanation",50000.0,946,122.947119,20.221036,50000.0,522.97,120,50000.0,1517,5,3,13,1
New credit,Existing loan takeover,25000.0,838,122.947193,23.178554,8304.0,300.14,98,24300.0,1538,5,1,12,1
Limit raise,Car,42500.0,899,122.951916,30.887905,8304.0,450.0,117,42500.0,1542,5,5,13,0
New credit,Car,14000.0,1030,122.953311,19.990683,14000.0,152.33,120,14000.0,1568,5,2,8,1
New credit,"Other, see explanation",75000.0,899,122.95385,30.88604,8304.0,1000.0,89,75000.0,1529,5,1,17,0
New credit,Existing loan takeover,16500.0,899,122.958677,31.904095,8304.0,500.0,36,16500.0,1556,5,2,8,0
New credit,Home improvement,7500.0,996,122.962011,10.250561,8304.0,200.0,42,7500.0,1542,5,5,13,0
New credit,Home improvement,9000.0,899,122.963965,37.873276,6500.0,400.0,27,10000.0,1283,5,3,9,1
New credit,Home improvement,0.0,854,122.976117,8.063508,2981.47,196.77,37,6600.0,1562,5,2,8,1
New credit,Unknown,0.0,815,122.977654,16.045436,8304.0,300.0,56,15000.0,1555,5,2,10,1
New credit,Car,8500.0,932,122.981979,19.875709,6017.15,150.87,67,8500.0,1554,5,2,9,1
New credit,Car,6000.0,899,122.994467,10.169067,6000.0,67.56,120,6000.0,1520,5,3,11,1
New credit,Car,10000.0,899,122.99622,33.843623,8304.0,247.52,80,0.0,1509,5,4,9,0
New credit,Home improvement,32500.0,870,123.002648,10.18175,12500.0,325.0,126,32500.0,1519,5,4,8,1
New credit,Car,8000.0,899,123.007583,30.832395,8000.0,125.31,78,8000.0,1532,5,1,18,0
New credit,Unknown,0.0,899,123.007692,9.010641,12809.0,1006.71,68,60000.0,1536,5,1,10,0
New credit,"Other, see explanation",15000.0,899,123.021954,20.925434,15000.0,281.65,60,15000.0,1518,5,4,14,0
New credit,Car,10000.0,899,123.023055,55.465376,10000.0,189.08,60,10000.0,1292,5,5,12,0
New credit,Unknown,0.0,899,123.027,17.133646,14286.0,225.65,93,17500.0,1539,5,1,11,1
Limit raise,Car,0.0,899,123.030935,8.822123,11000.0,300.0,87,22000.0,1533,5,1,18,0
New credit,Existing loan takeover,10000.0,899,123.035073,55.483338,2385.0,246.89,120,23500.0,1533,5,5,10,0
New credit,Home improvement,18000.0,806,123.059402,19.940005,18000.0,224.2,97,18000.0,1540,5,1,9,1
New credit,Caravan / Camper,50000.0,899,123.062099,36.777583,8304.0,1000.0,56,50000.0,1544,5,0,12,0
Limit raise,Extra spending limit,20000.0,899,123.063706,7.926183,8304.0,200.0,127,20000.0,1544,5,2,16,0
New credit,Car,5000.0,899,123.064811,50.774893,5000.0,97.4,60,5000.0,1412,5,0,7,0
New credit,"Other, see explanation",75000.0,899,123.068626,7.95044,8304.0,750.0,126,75000.0,1561,5,2,6,1
New credit,Home improvement,15000.0,928,123.073115,19.897848,15000.0,157.59,120,15000.0,1523,5,4,6,1
New credit,Car,15000.0,899,123.079079,10.001903,8304.0,250.0,69,15000.0,1533,5,5,11,0
New credit,Existing loan takeover,25000.0,899,123.079868,17.176135,830.42,261.48,120,25000.0,1521,5,4,8,1
New credit,Existing loan takeover,15000.0,934,123.111252,9.147218,215.0,234.54,74,15000.0,1520,5,3,11,1
New credit,Car,5000.0,899,123.113496,20.830593,8304.0,150.0,37,5000.0,1538,5,3,10,0
New credit,Existing loan takeover,15000.0,899,123.116137,134.069911,8304.0,188.33,94,15000.0,2072,6,0,9,1
New credit,Car,5000.0,899,123.120214,9.783695,8304.0,247.52,80,0.0,1537,5,3,10,0
New credit,Car,20000.0,899,123.141991,9.025813,20000.0,336.45,68,20000.0,1536,5,1,10,0
New credit,Car,10000.0,899,123.143522,8.799264,10000.0,191.27,60,10000.0,1552,5,2,11,1
New credit,Remaining debt home,15000.0,899,123.153085,7.99743,15000.0,500.0,32,15000.0,1540,5,1,9,1
New credit,"Other, see explanation",5000.0,879,123.165489,7.968602,5000.0,118.15,48,5000.0,1544,5,2,12,1
New credit,Car,8250.0,899,123.179384,31.683449,8250.0,148.28,66,8250.0,1555,5,2,9,0
New credit,Car,5000.0,899,123.180812,31.682054,5000.0,118.15,48,5000.0,1556,5,2,9,0
Limit raise,Home improvement,10000.0,829,123.181071,15.011569,8304.0,100.0,134,10000.0,1535,5,1,10,0
Limit raise,Home improvement,0.0,899,123.181635,0.008267,8304.0,100.0,134,10000.0,1521,5,1,14,0
New credit,other,10000.0,774,123.187683,7.91143,2451.14,108.81,120,10000.0,1549,5,2,11,1
New credit,Not speficied,15000.0,899,123.189322,55.332644,50.0,251.95,66,14300.0,1304,5,0,12,0
Limit raise,Extra spending limit,33000.0,899,123.195192,30.888069,5000.0,330.0,126,33000.0,1308,5,0,7,1
New credit,Home improvement,0.0,828,123.200179,49.766333,32045.0,418.37,120,40000.0,1516,5,4,13,1
New credit,Unknown,10000.0,899,123.202454,22.868652,10000.0,232.82,48,10000.0,1504,5,5,12,0
New credit,Car,13500.0,1033,123.207937,8.005388,13500.0,283.13,54,13500.0,1545,5,2,13,1
New credit,Car,15750.0,899,123.208746,19.998065,13245.0,300.43,60,16000.0,1538,5,2,14,1
New credit,Car,14000.0,899,123.209735,26.849595,14000.0,701.14,21,14000.0,1248,5,4,9,0
New credit,Unknown,0.0,745,123.211971,7.966734,964.29,183.39,36,6000.0,1544,5,2,13,1
New credit,Home improvement,20000.0,677,123.221412,13.888063,15000.0,150.0,127,15000.0,1516,5,3,10,1
New credit,Car,10000.0,820,123.222637,37.651081,10000.0,200.95,56,10000.0,1638,6,3,12,1
New credit,Car,5000.0,899,123.23715,5.677272,8304.0,50.0,138,5000.0,1538,5,3,10,0
New credit,Car,6500.0,1020,123.240898,8.966467,8304.0,250.0,28,6500.0,1539,5,0,10,0
New credit,Home improvement,13000.0,1036,123.248344,9.012229,13000.0,248.65,60,13000.0,1516,5,3,14,1
New credit,Home improvement,7500.0,899,123.257992,30.581703,8304.0,75.0,138,7500.0,1416,6,4,6,0
New credit,Home improvement,5000.0,1011,123.271095,19.722357,5000.0,252.12,21,5000.0,1527,5,3,8,1
Limit raise,Car,11600.0,899,123.272865,30.566796,8304.0,232.0,57,11600.0,1418,6,4,6,0
New credit,Extra spending limit,7500.0,885,123.276302,13.709142,1938.0,270.91,30,7500.0,1519,5,3,10,1
New credit,Unknown,0.0,916,123.278323,6.640526,6529.59,446.76,97,36000.0,1544,5,0,11,1
New credit,Not speficied,12000.0,899,123.312641,56.830455,11293.61,196.04,71,12000.0,1501,6,0,13,1
New credit,Home improvement,15000.0,899,123.317787,55.19405,15000.0,157.59,120,15000.0,1541,5,3,11,0
New credit,Existing loan takeover,34500.0,899,123.333654,7.577029,1000.0,360.85,120,34500.0,1534,5,0,7,0
New credit,"Other, see explanation",12000.0,899,123.335616,32.504079,8304.0,200.0,71,12000.0,1545,5,3,12,0
Limit raise,Extra spending limit,26000.0,899,123.337161,37.502721,8304.0,500.0,58,26000.0,1532,5,1,12,0
New credit,Car,6000.0,899,123.341036,31.52185,8304.0,150.0,45,6000.0,1548,5,2,17,0
New credit,Car,6000.0,943,123.358504,13.755011,6000.0,123.98,56,6000.0,1537,5,1,12,1
Limit raise,Car,70000.0,899,123.364175,9.753197,8304.0,700.0,126,70000.0,1524,5,4,6,1
New credit,Existing loan takeover,3000.0,899,123.372844,14.617005,8304.0,150.0,80,10000.0,1555,5,2,9,0
New credit,Home improvement,15000.0,899,123.374735,15.797578,6000.0,300.0,56,15000.0,1550,5,1,7,0
New credit,Unknown,0.0,899,123.375633,13.552963,7500.0,250.0,33,7500.0,1520,5,3,9,0
New credit,Home improvement,10000.0,977,123.376756,48.502309,8304.0,100.0,96,7600.0,1638,6,3,10,1
New credit,Unknown,0.0,899,123.378447,13.678648,6676.0,150.05,111,13000.0,1520,5,4,12,1
New credit,Home improvement,11250.0,1039,123.38786,9.682048,11250.0,218.35,59,11250.0,1518,5,4,9,1
New credit,Home improvement,10000.0,800,123.399832,9.622685,10000.0,197.0,58,10000.0,1516,5,4,8,1
New credit,Remaining debt home,30000.0,831,123.408408,30.626619,3400.0,199.87,115,18400.0,1519,5,3,12,1
New credit,Not speficied,15000.0,899,123.418229,55.072853,15000.0,281.65,60,15000.0,1527,5,4,18,0
New credit,Existing loan takeover,5000.0,899,123.43765,32.402097,3000.0,180.6,30,5000.0,1546,5,0,11,0
New credit,"Other, see explanation",25000.0,927,123.455813,19.503977,5699.0,261.48,120,25000.0,1536,5,1,9,1
New credit,Home improvement,5000.0,899,123.485202,32.354472,8304.0,75.0,81,5000.0,1546,5,0,11,0
New credit,other,15000.0,899,123.500856,20.576749,8304.0,150.0,127,15000.0,1363,5,0,9,1
New credit,Existing loan takeover,20000.0,980,123.522001,20.592427,8304.0,400.0,56,20000.0,1326,5,0,11,1
New credit,"Other, see explanation",5000.0,899,123.542054,59.309175,5000.0,97.4,60,5000.0,1371,6,2,14,0
New credit,Car,20000.0,899,123.547411,32.292317,8304.0,500.0,44,20000.0,1547,5,3,14,0
New credit,Existing loan takeover,5000.0,873,123.622543,13.528501,8304.0,200.0,27,5000.0,1517,5,4,8,1
New credit,Car,5000.0,899,123.797663,168.077855,8304.0,100.0,58,5000.0,1516,5,4,9,1
New credit,Existing loan takeover,18000.0,899,123.805036,32.034739,8304.0,250.0,85,18000.0,1547,5,3,12,0
New credit,Home improvement,5000.0,837,123.894864,19.07087,5000.0,291.87,18,5000.0,1520,5,4,12,1
New credit,Car,15000.0,899,123.907714,30.955096,7100.0,414.45,18,7100.0,1414,6,5,6,0
New credit,Existing loan takeover,23000.0,884,123.912186,14.051537,3379.0,559.44,45,23000.0,1524,5,4,17,0
New credit,Existing loan takeover,45000.0,899,123.917555,54.576844,5500.0,458.2,120,45000.0,2035,6,0,21,0
New credit,Car,15000.0,977,123.921386,9.223924,15000.0,281.65,60,15000.0,1517,5,4,8,1
Limit raise,"Other, see explanation",15000.0,899,123.927907,30.934946,8304.0,200.0,89,15000.0,1411,6,5,6,0
Limit raise,Home improvement,11000.0,899,123.92909,16.172073,1000.0,110.0,134,11000.0,1547,5,3,13,0
New credit,Unknown,0.0,873,123.937443,13.074955,8304.0,200.0,46,8100.0,1555,5,2,8,1
New credit,Existing loan takeover,15000.0,899,123.938796,29.971936,5000.0,161.76,66,9000.0,1534,5,0,7,0
Limit raise,Unknown,0.0,899,123.957734,0.034054,8304.0,350.0,126,35000.0,1557,5,2,9,1
Limit raise,Home improvement,18000.0,899,123.963971,30.898722,8304.0,180.0,127,18000.0,1418,6,5,6,0
New credit,Existing loan takeover,18500.0,896,123.976935,19.004437,2030.0,273.53,79,18500.0,1518,5,4,9,1
New credit,Existing loan takeover,10000.0,899,123.994984,30.867546,8304.0,150.0,80,10000.0,1423,6,5,6,0
New credit,other,5000.0,1037,124.002718,27.897146,5000.0,431.05,12,5000.0,1549,5,2,11,1
New credit,Remaining debt home,9000.0,899,124.007239,32.832324,9000.0,101.34,120,9000.0,1521,5,4,7,0
New credit,Existing loan takeover,10000.0,899,124.01935,30.843261,8304.0,200.0,57,10000.0,1540,5,0,10,0
New credit,Car,15000.0,899,124.02101,16.072285,8304.0,250.0,69,15000.0,1508,5,4,13,1
New credit,Existing loan takeover,40000.0,772,124.031654,8.104524,1102.0,376.54,120,36000.0,1527,5,3,8,1
New credit,Car,5000.0,899,124.034744,31.804973,5000.0,291.87,18,5000.0,1547,5,3,13,0
New credit,Car,17000.0,844,124.041151,8.105823,17000.0,272.16,72,17000.0,1519,5,3,10,1
New credit,Car,9200.0,899,124.057086,54.42943,10000.0,300.07,36,10000.0,1292,5,5,12,0
New credit,Unknown,0.0,899,124.066148,8.948779,30000.0,313.78,120,30000.0,1543,5,0,10,0
New credit,Car,20000.0,899,124.077171,32.762716,8304.0,120.0,134,12000.0,1512,5,4,12,0
New credit,Car,15000.0,899,124.079057,5.851783,15000.0,299.46,56,15000.0,1528,5,4,7,0
New credit,Existing loan takeover,25000.0,899,124.106214,9.104442,8304.0,250.0,126,25000.0,1536,5,2,15,0
New credit,Extra spending limit,15000.0,1039,124.114497,19.977655,4640.0,255.62,67,15000.0,1514,5,3,13,1
New credit,Remaining debt home,16000.0,923,124.116616,8.739416,8304.0,168.09,120,16000.0,1520,5,3,10,1
New credit,Car,31500.0,894,124.120246,13.843884,15500.0,550.0,65,31500.0,1520,5,4,12,1
New credit,Car,9000.0,1048,124.127404,14.793128,10000.0,302.21,36,10000.0,1538,5,1,11,1
New credit,Home improvement,12000.0,899,124.127986,25.73563,6386.0,150.19,100,12000.0,1507,5,4,10,1
New credit,Home improvement,5000.0,899,124.130118,8.803381,8304.0,100.0,58,5000.0,1521,5,4,7,0
New credit,Remaining debt home,8300.0,970,124.13582,18.964488,8304.0,83.0,138,8300.0,1320,5,0,12,0
New credit,Home improvement,7500.0,899,124.140897,31.698788,7500.0,150.38,58,7500.0,1545,5,3,14,0
New credit,Extra spending limit,16400.0,929,124.157095,18.782009,2593.0,172.3,120,16400.0,1518,5,4,12,1
New credit,Unknown,0.0,978,124.163517,6.851398,6057.0,306.41,78,20500.0,1537,5,1,11,1
Limit raise,Car,50000.0,899,124.172372,18.753361,8304.0,520.0,120,50000.0,1549,5,1,7,0
New credit,"Other, see explanation",15000.0,899,124.17266,27.141686,10000.0,1000.0,16,15000.0,1535,5,1,10,1
New credit,Car,15000.0,899,124.186575,54.333473,15000.0,296.2,56,15000.0,1292,5,5,12,0
New credit,Car,10000.0,899,124.193489,32.646428,8304.0,247.52,80,0.0,1518,5,4,14,0
New credit,Extra spending limit,5000.0,899,124.195278,30.667639,8304.0,50.0,138,5000.0,1408,6,5,6,0
New credit,Unknown,10000.0,902,124.198493,32.945819,8304.0,150.0,80,10000.0,1489,6,0,7,0
New credit,Car,5000.0,899,124.202925,13.835198,5000.0,97.4,60,5000.0,1544,5,0,12,0
New credit,Car,7500.0,776,124.207057,21.942193,7162.24,934.54,11,10000.0,1517,5,3,14,1
New credit,Car,25000.0,916,124.212724,18.60113,27000.0,356.52,90,27000.0,1512,5,4,8,1
New credit,Existing loan takeover,20500.0,899,124.215783,54.31068,5000.0,299.88,80,20500.0,1544,5,0,12,0
New credit,Home improvement,5000.0,842,124.226052,18.718169,5000.0,199.14,27,5000.0,1561,5,2,9,1
New credit,Unknown,0.0,899,124.235619,30.62702,8304.0,110.0,102,8800.0,1420,6,5,6,0
Limit raise,"Other, see explanation",0.0,899,124.23566,35.618894,8304.0,230.0,127,23000.0,1303,5,1,11,1
New credit,Existing loan takeover,5000.0,899,124.238342,32.601269,8304.0,252.12,21,5000.0,1508,5,4,10,0
New credit,Existing loan takeover,73000.0,899,124.248748,12.965249,8304.0,730.0,126,73000.0,1539,5,1,13,1
New credit,Home improvement,15000.0,899,124.249295,13.775221,15000.0,350.68,47,15000.0,1527,5,4,18,0
Limit raise,Home improvement,10000.0,899,124.267436,32.572116,8304.0,150.0,80,10000.0,1508,5,4,10,0
New credit,Car,23000.0,907,124.268788,36.939604,8000.0,100.08,104,8000.0,1632,6,3,13,1
New credit,Car,15000.0,899,124.278624,8.68335,5290.61,182.24,100,15000.0,1558,5,2,8,0
New credit,Caravan / Camper,15000.0,938,124.282075,12.854838,8304.0,300.0,56,15000.0,1517,5,4,9,1
New credit,Car,10500.0,1054,124.2843,8.65644,10500.0,125.0,107,10500.0,1552,5,2,11,1
New credit,Car,5000.0,999,124.289631,6.741057,5000.0,150.0,37,5000.0,1542,5,1,8,1
New credit,Car,5000.0,899,124.294967,7.697795,5000.0,199.14,27,5000.0,1522,5,4,7,0
Limit raise,Unknown,0.0,872,124.316017,8.609339,8304.0,250.0,126,25000.0,1520,5,3,10,1
New credit,Home improvement,10000.0,899,124.324176,54.184714,10000.0,246.69,45,10000.0,1515,5,4,13,0
New credit,Home improvement,7000.0,899,124.328923,15.646951,8304.0,120.0,106,10000.0,1518,5,4,12,1
New credit,Home improvement,30000.0,1057,124.340565,18.50881,30000.0,313.78,120,30000.0,1547,5,2,12,1
Limit raise,Extra spending limit,50000.0,899,124.352236,15.727675,8304.0,500.0,126,50000.0,1529,5,3,8,1
New credit,Not speficied,75000.0,899,124.396421,32.443347,8304.0,330.0,126,33000.0,1548,5,1,7,0
New credit,Car,10000.0,959,124.412093,12.574703,8304.0,200.0,57,10000.0,1509,5,4,9,0
New credit,"Other, see explanation",10000.0,1030,124.415779,20.608816,5000.0,100.0,134,10000.0,1512,5,4,12,0
New credit,"Other, see explanation",15000.0,899,124.431975,1.878294,8304.0,150.0,127,15000.0,1523,5,4,17,0
New credit,Car,5000.0,899,124.448412,32.391492,5000.0,152.82,36,5000.0,1513,5,4,12,0
New credit,Home improvement,10000.0,992,124.47025,7.679492,4000.0,200.0,57,10000.0,1563,5,2,7,0
New credit,Car,16250.0,899,124.492956,54.017273,16250.0,369.2,48,16250.0,1293,5,5,12,0
New credit,Home improvement,5000.0,899,124.607465,15.308247,8304.0,75.0,81,5000.0,1532,5,1,14,0
New credit,Car,14000.0,915,124.855562,17.99647,14000.0,152.33,120,14000.0,1547,5,2,11,1
New credit,Remaining debt home,10000.0,989,124.886042,27.146916,8304.0,100.0,134,10000.0,1315,5,0,11,1
New credit,"Other, see explanation",5500.0,945,124.900824,18.32006,5425.0,161.68,60,8300.0,1509,5,4,11,0
New credit,Home improvement,25000.0,899,124.932205,21.297981,8304.0,250.0,126,25000.0,1511,5,3,14,1
New credit,Home improvement,10000.0,628,124.951623,18.002006,10000.0,246.69,45,10000.0,1528,5,3,10,1
New credit,"Other, see explanation",75000.0,899,124.961411,19.113364,8304.0,500.0,126,50000.0,1310,5,1,9,1
New credit,Home improvement,8000.0,789,124.965464,18.071547,8000.0,155.83,60,8000.0,1541,5,2,13,1
New credit,Home improvement,15000.0,880,124.979959,19.940896,10000.0,274.44,40,10000.0,1547,5,2,13,0
Limit raise,"Other, see explanation",7500.0,899,125.02157,24.884345,8304.0,100.0,94,7500.0,1306,5,0,7,0
New credit,Remaining debt home,25000.0,914,125.038056,53.978453,8304.0,261.48,120,25000.0,1518,5,4,11,1
New credit,Not speficied,5000.0,964,125.044707,14.12502,5000.0,150.0,37,5000.0,1518,5,4,14,0
New credit,Unknown,0.0,899,125.049612,27.848087,8304.0,50.0,138,5000.0,1387,6,3,7,0
New credit,Home improvement,56000.0,974,125.065592,8.105904,12404.0,606.64,120,58000.0,1516,5,4,10,1
New credit,Unknown,60000.0,899,125.068432,53.426233,31500.0,924.32,90,70000.0,1506,5,4,14,0
New credit,Car,5000.0,986,125.0741,8.053202,8304.0,100.0,58,5000.0,1551,5,1,7,0
New credit,Car,17500.0,899,125.080977,12.99082,17500.0,355.04,55,17500.0,1549,5,2,11,0
New credit,Home improvement,33500.0,862,125.082288,12.908548,5000.0,525.0,74,33500.0,1519,5,4,12,1
Limit raise,Existing loan takeover,25500.0,899,125.091481,25.801329,8304.0,255.0,126,25500.0,1506,5,4,14,1
Limit raise,Home improvement,9000.0,802,125.092792,15.095096,8304.0,150.0,72,9000.0,1551,5,1,7,0
Limit raise,Motorcycle,38000.0,899,125.108042,13.790162,8304.0,570.0,77,38000.0,1551,5,1,7,0
New credit,Home improvement,10000.0,824,125.172925,14.831333,8304.0,100.0,134,10000.0,1523,5,3,12,1
New credit,Home improvement,15000.0,848,125.187813,26.9755,8304.0,300.0,56,15000.0,1561,5,2,9,1
New credit,Car,5000.0,1039,125.279556,11.911822,5000.0,98.8,59,5000.0,1537,5,1,13,1
New credit,Home improvement,26000.0,899,125.315797,36.53547,8304.0,450.0,20,8400.0,1558,5,2,8,0
New credit,Home improvement,7500.0,1001,125.34367,17.620675,7500.0,84.45,120,7500.0,1522,5,4,8,1
New credit,Car,6000.0,848,125.348814,12.814541,6000.0,350.24,18,6000.0,1513,5,4,16,1
New credit,Existing loan takeover,8000.0,899,125.380689,17.732541,3460.0,155.83,60,8000.0,1518,5,4,14,0
New credit,Home improvement,15000.0,830,125.38632,20.611781,8304.0,300.0,56,15000.0,1536,5,0,8,0
New credit,Not speficied,10000.0,930,125.394228,17.549134,10000.0,191.27,60,10000.0,1562,5,2,9,1
New credit,Car,17000.0,943,125.423048,17.612774,17000.0,198.54,105,17000.0,1524,5,3,12,1
New credit,Caravan / Camper,10000.0,899,125.436472,12.500039,10000.0,302.21,36,10000.0,1574,5,2,7,1
New credit,Home improvement,15000.0,1076,125.440123,11.672991,10000.0,300.0,56,15000.0,1551,5,1,7,0
New credit,Home improvement,5000.0,899,125.459413,12.576516,8304.0,250.0,22,5000.0,1528,5,5,9,0
New credit,Car,10000.0,899,125.607254,18.487878,8304.0,200.0,57,10000.0,1536,5,1,11,0
New credit,Not speficied,32000.0,879,125.845438,17.067586,5868.12,334.7,120,32000.0,1517,5,4,11,1
New credit,Extra spending limit,10000.0,899,125.866486,14.066086,10000.0,251.73,44,10000.0,1523,5,3,12,1
Limit raise,Car,0.0,899,125.887315,21.017299,7100.0,300.0,92,23100.0,1558,5,2,9,1
New credit,Existing loan takeover,6900.0,676,125.891066,16.944137,32.95,101.84,84,6900.0,1521,5,3,13,1
New credit,Car,0.0,878,125.894204,12.069105,15000.0,250.0,69,15000.0,1527,5,3,8,0
New credit,Existing loan takeover,50000.0,899,125.904936,11.161395,4000.0,475.0,126,47500.0,1516,5,4,13,0
Limit raise,Unknown,0.0,899,125.908726,0.061078,4500.0,100.0,134,10000.0,1528,5,4,7,0
New credit,Home improvement,10000.0,957,125.911036,17.043326,10000.0,108.81,120,10000.0,1542,5,1,15,1
Limit raise,Car,11000.0,899,125.911109,7.047205,8304.0,400.0,30,11000.0,1551,5,1,7,0
Limit raise,Car,7000.0,911,125.917761,12.020104,8304.0,150.0,54,7000.0,1540,5,1,13,1
New credit,Unknown,0.0,908,125.917846,17.197282,37725.0,627.56,120,60000.0,1518,5,4,9,1
Limit raise,"Other, see explanation",32000.0,899,125.918396,12.994676,17000.0,450.0,83,32000.0,1520,5,4,12,1
New credit,Car,5000.0,957,125.918502,14.01426,8304.0,125.0,45,5000.0,1538,5,2,14,1
Limit raise,Car,6000.0,899,125.925648,0.01485,8304.0,100.0,72,6000.0,1525,5,4,8,0
New credit,Home improvement,10000.0,1085,125.933834,11.238501,7000.0,311.24,24,7000.0,1536,5,1,13,1
New credit,Car,6000.0,880,125.936325,11.035681,8750.0,150.0,127,15000.0,1562,5,2,9,0
New credit,Existing loan takeover,9000.0,940,125.937398,20.066925,5000.0,98.8,59,5000.0,1309,5,1,8,1
New credit,Caravan / Camper,15000.0,920,125.941291,17.007102,4936.0,249.15,69,15000.0,1537,5,1,12,1
Limit raise,Car,8000.0,773,125.944966,5.024013,8304.0,80.0,138,8000.0,1547,5,0,12,0
New credit,Unknown,0.0,899,125.945082,30.894494,8304.0,275.0,76,18000.0,1548,5,1,7,0
New credit,"Other, see explanation",0.0,1054,125.946666,16.976975,20000.0,210.12,120,20000.0,1539,5,1,13,1
New credit,Existing loan takeover,60000.0,899,125.954048,7.235706,8304.0,613.0,126,61300.0,1518,5,4,13,0
New credit,Car,22500.0,927,125.965292,14.198203,12718.0,422.48,60,22500.0,1541,5,1,9,1
